date,month,blood_type,available_units,previous_day_stock,donated_units,requested_units,donor_count,hospital_requests,emergency_cases,is_holiday,special_event,shortage
2024-09-26,9,O+,18,25,39,46,38,3,5,0,0,1
2024-09-26,9,O-,58,96,48,86,47,2,11,0,0,1
2024-09-27,9,A+,51,39,46,34,42,6,6,1,0,0
2024-09-27,9,A-,66,94,29,57,28,9,15,1,0,0
2024-09-27,9,B+,0,24,15,64,15,6,10,1,0,1
2024-09-27,9,B-,11,63,18,70,15,8,2,1,0,1
2024-09-27,9,AB+,72,97,15,40,15,1,16,1,0,0
2024-09-27,9,AB-,44,73,20,49,20,8,15,1,0,1
2024-09-27,9,O+,0,34,49,92,45,7,16,1,0,1
2024-09-27,9,O-,9,50,41,82,41,3,8,1,0,1
2024-09-28,9,A+,19,75,23,79,19,1,14,1,0,1
2024-09-28,9,A-,42,75,23,56,23,2,13,1,0,1
2024-09-28,9,B+,95,91,25,21,24,8,9,1,0,0
2024-09-28,9,B-,21,34,35,48,31,6,16,1,0,1
2024-09-28,9,AB+,81,79,41,39,39,2,9,1,0,0
2024-09-28,9,AB-,38,89,24,75,23,8,16,1,0,1
2024-09-28,9,O+,89,92,43,46,40,9,18,1,0,0
2024-09-28,9,O-,27,71,17,61,17,5,18,1,0,1
2024-09-29,9,A+,73,43,46,16,44,2,6,1,0,0
2024-09-29,9,A-,19,65,10,56,10,8,11,1,0,1
2024-09-29,9,B+,0,34,36,75,33,2,6,1,0,1
2024-09-29,9,B-,3,28,39,64,37,6,7,1,0,1
2024-09-29,9,AB+,45,77,17,49,17,4,13,1,0,1
2024-09-29,9,AB-,26,48,23,45,22,4,13,1,0,1
2024-09-29,9,O+,37,54,32,49,31,8,17,1,0,1
2024-09-29,9,O-,54,60,26,32,26,8,2,1,0,0
2024-09-30,9,A+,112,99,50,37,46,2,6,0,0,0
2024-09-30,9,A-,24,32,41,49,39,9,9,0,0,1
2024-09-30,9,B+,39,98,19,78,15,2,13,0,0,1
2024-09-30,9,B-,38,31,28,21,25,3,8,0,0,0
2024-09-30,9,AB+,41,30,45,34,41,2,19,0,0,0
2024-09-30,9,AB-,30,62,22,54,20,9,16,0,0,1
2024-09-30,9,O+,84,56,43,15,39,2,0,0,0,0
2024-09-30,9,O-,98,98,28,28,28,4,0,0,0,0
2024-10-01,10,A+,0,42,45,91,45,8,17,0,0,1
2024-10-01,10,A-,96,72,37,13,37,4,0,0,0,0
2024-10-01,10,B+,0,29,48,78,46,2,17,0,0,1
2024-10-01,10,B-,45,31,36,22,33,5,4,0,0,0
2024-10-01,10,AB+,16,29,35,48,35,8,10,0,0,1
2024-10-01,10,AB-,0,26,20,81,20,6,12,0,0,1
2024-10-01,10,O+,40,89,33,82,33,8,18,0,0,1
2024-10-01,10,O-,32,85,16,69,14,1,11,0,0,1
2024-10-02,10,A+,29,23,29,23,26,5,5,0,0,0
2024-10-02,10,A-,54,54,26,26,22,6,12,0,0,0
2024-10-02,10,B+,68,50,29,11,27,9,0,0,0,0
2024-10-02,10,B-,23,35,51,63,49,7,11,0,0,1
2024-10-02,10,AB+,14,37,44,67,41,9,1,0,0,1
2024-10-02,10,AB-,59,94,52,87,48,9,9,0,0,1
2024-10-02,10,O+,31,24,40,33,36,8,12,0,0,1
2024-10-02,10,O-,103,83,34,14,32,6,4,0,0,0
2024-10-03,10,A+,62,87,14,39,10,4,14,0,0,0
2024-10-03,10,A-,59,78,40,59,36,1,10,0,0,0
2024-10-03,10,B+,112,93,39,20,35,8,1,0,0,0
2024-10-03,10,B-,35,63,45,73,44,5,19,0,0,1
2024-10-03,10,AB+,0,71,16,95,14,8,17,0,0,1
2024-10-03,10,AB-,0,35,15,65,15,3,9,0,0,1
2024-10-03,10,O+,82,99,45,62,45,6,12,0,0,0
2024-10-03,10,O-,0,30,15,89,15,4,11,0,0,1
2024-10-04,10,A+,30,94,16,80,16,1,19,1,0,1
2024-10-04,10,A-,33,46,16,29,15,5,3,1,0,0
2024-10-04,10,B+,44,33,36,25,32,4,10,1,0,0
2024-10-04,10,B-,82,88,28,34,26,4,12,1,0,0
2024-10-04,10,AB+,23,35,49,61,48,5,1,1,0,1
2024-10-04,10,AB-,44,94,15,65,12,2,19,1,0,1
2024-10-04,10,O+,9,43,17,51,16,6,2,1,0,1
2024-10-04,10,O-,65,67,48,50,47,6,14,1,0,0
2024-10-05,10,A+,41,91,31,81,27,8,17,1,0,1
2024-10-05,10,A-,86,71,37,22,36,4,10,1,0,0
2024-10-05,10,B+,29,76,14,61,10,9,15,1,0,1
2024-10-05,10,B-,43,96,32,85,31,4,11,1,0,1
2024-10-05,10,AB+,12,46,21,55,21,8,11,1,0,1
2024-10-05,10,AB-,0,30,27,60,27,9,4,1,0,1
2024-10-05,10,O+,54,75,36,57,35,9,9,1,0,1
2024-10-05,10,O-,56,80,10,34,10,2,0,1,0,0
2024-10-06,10,A+,0,73,2,75,1,5,0,1,1,1
2024-10-06,10,A-,8,28,9,29,7,2,3,1,1,1
2024-10-06,10,B+,18,93,6,81,2,5,7,1,1,1
2024-10-06,10,B-,0,22,4,37,3,1,14,1,1,1
2024-10-06,10,AB+,0,37,4,65,1,2,14,1,1,1
2024-10-06,10,AB-,29,50,2,23,1,8,13,1,1,0
2024-10-06,10,O+,0,41,6,89,4,5,10,1,1,1
2024-10-06,10,O-,0,46,4,71,3,7,19,1,1,1
2024-10-07,10,A+,15,73,37,95,33,2,16,0,0,1
2024-10-07,10,A-,33,63,24,54,24,9,3,0,0,1
2024-10-07,10,B+,35,47,42,54,41,2,11,0,0,1
2024-10-07,10,B-,8,65,24,81,24,7,11,0,0,1
2024-10-07,10,AB+,10,37,35,62,32,5,9,0,0,1
2024-10-07,10,AB-,54,35,45,26,44,4,4,0,0,0
2024-10-07,10,O+,91,89,26,24,26,9,8,0,0,0
2024-10-07,10,O-,47,67,31,51,29,5,7,0,0,1
2024-10-08,10,A+,31,29,49,47,48,9,17,0,0,1
2024-10-08,10,A-,69,44,43,18,39,9,2,0,0,0
2024-10-08,10,B+,41,85,34,78,33,7,3,0,0,1
2024-10-08,10,B-,17,41,23,47,22,2,5,0,0,1
2024-10-08,10,AB+,91,82,36,27,33,8,0,0,0,0
2024-10-08,10,AB-,34,80,30,76,26,4,10,0,0,1
2024-10-08,10,O+,68,90,21,43,17,8,17,0,0,0
2024-10-08,10,O-,65,58,42,35,42,6,6,0,0,0
2024-10-09,10,A+,83,99,17,33,14,8,9,0,0,0
2024-10-09,10,A-,30,53,35,58,34,5,17,0,0,1
2024-10-09,10,B+,90,78,50,38,47,8,5,0,0,0
2024-10-09,10,B-,86,98,34,46,32,3,1,0,0,0
2024-10-09,10,AB+,35,79,20,64,18,5,0,0,0,1
2024-10-09,10,AB-,2,39,21,58,21,6,4,0,0,1
2024-10-09,10,O+,42,60,39,57,38,3,10,0,0,1
2024-10-09,10,O-,17,37,17,37,13,4,8,0,0,1
2024-10-10,10,A+,42,41,44,43,40,3,2,0,0,1
2024-10-10,10,A-,42,83,34,75,31,5,2,0,0,1
2024-10-10,10,B+,16,44,50,78,49,1,7,0,0,1
2024-10-10,10,B-,64,96,33,65,30,9,12,0,0,1
2024-10-10,10,AB+,38,76,49,87,47,2,17,0,0,1
2024-10-10,10,AB-,31,47,28,44,24,7,4,0,0,1
2024-10-10,10,O+,46,58,42,54,42,1,9,0,0,1
2024-10-10,10,O-,14,55,40,81,36,5,2,0,0,1
2024-10-11,10,A+,29,46,13,30,10,6,5,1,0,1
2024-10-11,10,A-,46,85,18,57,16,5,2,1,0,1
2024-10-11,10,B+,40,52,37,49,36,4,5,1,0,1
2024-10-11,10,B-,0,31,37,74,37,6,2,1,0,1
2024-10-11,10,AB+,1,39,27,65,23,2,4,1,0,1
2024-10-11,10,AB-,27,61,46,80,45,1,14,1,0,1
2024-10-11,10,O+,10,57,30,77,29,5,0,1,0,1
2024-10-11,10,O-,0,54,33,90,32,6,17,1,0,1
2024-10-12,10,A+,0,22,41,89,40,3,15,1,0,1
2024-10-12,10,A-,66,91,45,70,44,1,5,1,0,1
2024-10-12,10,B+,27,80,26,79,25,6,7,1,0,1
2024-10-12,10,B-,0,22,46,70,45,1,4,1,0,1
2024-10-12,10,AB+,0,53,11,85,11,4,8,1,0,1
2024-10-12,10,AB-,20,42,19,41,18,2,2,1,0,1
2024-10-12,10,O+,30,66,45,81,41,3,6,1,0,1
2024-10-12,10,O-,0,31,41,82,39,4,17,1,0,1
2024-10-13,10,A+,37,63,25,51,21,6,4,1,0,1
2024-10-13,10,A-,52,70,16,34,13,3,16,1,0,0
2024-10-13,10,B+,11,52,44,85,42,5,17,1,0,1
2024-10-13,10,B-,29,89,15,75,12,1,1,1,0,1
2024-10-13,10,AB+,91,87,48,44,46,1,7,1,0,0
2024-10-13,10,AB-,46,72,17,43,16,2,8,1,0,0
2024-10-13,10,O+,39,67,25,53,21,6,11,1,0,1
2024-10-13,10,O-,7,53,28,74,24,9,16,1,0,1
2024-10-14,10,A+,82,82,28,28,24,2,18,0,0,0
2024-10-14,10,A-,43,88,29,74,27,5,2,0,0,1
2024-10-14,10,B+,80,99,24,43,24,1,0,0,0,0
2024-10-14,10,B-,33,59,27,53,25,8,16,0,0,1
2024-10-14,10,AB+,38,71,14,47,13,6,1,0,0,1
2024-10-14,10,AB-,112,88,49,25,48,5,10,0,0,0
2024-10-14,10,O+,78,90,42,54,38,4,0,0,0,0
2024-10-14,10,O-,39,79,34,74,32,4,13,0,0,1
2024-10-15,10,A+,46,70,28,52,25,1,12,0,0,1
2024-10-15,10,A-,73,39,51,17,48,9,5,0,0,0
2024-10-15,10,B+,70,63,49,42,47,1,5,0,0,0
2024-10-15,10,B-,0,20,33,78,29,4,19,0,0,1
2024-10-15,10,AB+,105,84,37,16,37,8,6,0,0,0
2024-10-15,10,AB-,74,72,39,37,37,2,14,0,0,0
2024-10-15,10,O+,37,88,37,88,37,8,11,0,0,1
2024-10-15,10,O-,82,92,50,60,47,9,9,0,0,0
2024-10-16,10,A+,0,65,16,84,12,8,19,0,0,1
2024-10-16,10,A-,0,31,16,59,12,4,12,0,0,1
2024-10-16,10,B+,49,75,26,52,23,8,19,0,0,1
2024-10-16,10,B-,14,64,15,65,15,2,12,0,0,1
2024-10-16,10,AB+,22,24,32,34,28,1,8,0,0,1
2024-10-16,10,AB-,63,85,21,43,17,2,12,0,0,0
2024-10-16,10,O+,76,50,42,16,41,7,0,0,0,0
2024-10-16,10,O-,20,55,47,82,46,2,11,0,0,1
2024-10-17,10,A+,34,64,37,67,37,8,19,0,0,1
2024-10-17,10,A-,78,82,24,28,20,5,12,0,0,0
2024-10-17,10,B+,36,90,14,68,14,8,11,0,0,1
2024-10-17,10,B-,0,34,34,97,33,4,18,0,0,1
2024-10-17,10,AB+,13,20,21,28,19,3,4,0,0,1
2024-10-17,10,AB-,33,21,47,35,45,7,3,0,0,1
2024-10-17,10,O+,40,47,22,29,19,4,14,0,0,0
2024-10-17,10,O-,0,33,37,81,36,7,8,0,0,1
2024-10-18,10,A+,23,56,17,50,14,8,19,1,0,1
2024-10-18,10,A-,0,38,16,56,12,5,17,1,0,1
2024-10-18,10,B+,0,28,21,58,19,4,6,1,0,1
2024-10-18,10,B-,40,81,22,63,18,1,10,1,0,1
2024-10-18,10,AB+,0,25,27,70,24,7,1,1,0,1
2024-10-18,10,AB-,7,55,38,86,38,1,18,1,0,1
2024-10-18,10,O+,47,49,40,42,40,1,14,1,0,0
2024-10-18,10,O-,35,33,27,25,26,7,5,1,0,0
2024-10-19,10,A+,18,32,17,31,15,8,7,1,0,1
2024-10-19,10,A-,43,43,39,39,38,1,12,1,0,0
2024-10-19,10,B+,81,57,51,27,49,9,17,1,0,0
2024-10-19,10,B-,41,43,44,46,42,1,15,1,0,1
2024-10-19,10,AB+,40,61,32,53,30,7,16,1,0,1
2024-10-19,10,AB-,66,92,34,60,33,7,1,1,0,0
2024-10-19,10,O+,31,39,24,32,22,7,17,1,0,1
2024-10-19,10,O-,57,43,49,35,47,4,4,1,0,0
2024-10-20,10,A+,0,38,15,70,15,6,17,1,0,1
2024-10-20,10,A-,11,50,46,85,44,1,14,1,0,1
2024-10-20,10,B+,27,70,12,55,12,9,5,1,0,1
2024-10-20,10,B-,0,27,40,78,36,4,12,1,0,1
2024-10-20,10,AB+,34,90,29,85,28,1,19,1,0,1
2024-10-20,10,AB-,78,70,29,21,25,1,6,1,0,0
2024-10-20,10,O+,25,29,25,29,24,2,10,1,0,1
2024-10-20,10,O-,93,97,17,21,17,6,5,1,0,0
2024-10-21,10,A+,37,96,13,72,13,2,1,0,0,1
2024-10-21,10,A-,0,34,30,75,30,4,15,0,0,1
2024-10-21,10,B+,39,62,29,52,25,5,18,0,0,1
2024-10-21,10,B-,9,49,21,61,20,8,6,0,0,1
2024-10-21,10,AB+,1,41,48,88,47,9,11,0,0,1
2024-10-21,10,AB-,0,41,25,72,23,5,15,0,0,1
2024-10-21,10,O+,32,68,29,65,28,7,18,0,0,1
2024-10-21,10,O-,0,43,48,93,45,5,15,0,0,1
2024-10-22,10,A+,42,56,36,50,34,1,0,0,0,1
2024-10-22,10,A-,0,34,41,94,39,8,16,0,0,1
2024-10-22,10,B+,4,42,36,74,32,1,11,0,0,1
2024-10-22,10,B-,9,33,18,42,14,4,10,0,0,1
2024-10-22,10,AB+,81,78,14,11,13,7,1,0,0,0
2024-10-22,10,AB-,26,87,12,73,10,4,17,0,0,1
2024-10-22,10,O+,91,80,32,21,31,5,0,0,0,0
2024-10-22,10,O-,63,71,39,47,36,6,0,0,0,0
2024-10-23,10,A+,6,40,16,50,13,5,19,0,0,1
2024-10-23,10,A-,0,59,14,83,14,6,6,0,0,1
2024-10-23,10,B+,83,81,35,33,33,9,7,0,0,0
2024-10-23,10,B-,0,41,19,82,18,4,16,0,0,1
2024-10-23,10,AB+,0,44,36,81,33,6,12,0,0,1
2024-10-23,10,AB-,108,99,48,39,46,7,14,0,0,0
2024-10-23,10,O+,0,36,14,74,13,5,13,0,0,1
2024-10-23,10,O-,28,78,25,75,23,3,10,0,0,1
2024-10-24,10,A+,118,93,40,15,38,8,4,0,0,0
2024-10-24,10,A-,82,96,38,52,35,4,16,0,0,0
2024-10-24,10,B+,0,52,18,83,18,6,15,0,0,1
2024-10-24,10,B-,0,30,16,77,13,5,16,0,0,1
2024-10-24,10,AB+,57,47,38,28,36,4,17,0,0,0
2024-10-24,10,AB-,63,69,45,51,42,6,0,0,0,0
2024-10-24,10,O+,68,86,23,41,23,9,16,0,0,0
2024-10-24,10,O-,31,32,34,35,34,9,10,0,0,1
2024-10-25,10,A+,78,98,26,46,25,2,15,1,0,0
2024-10-25,10,A-,0,66,12,88,12,9,13,1,0,1
2024-10-25,10,B+,7,43,52,88,49,4,13,1,0,1
2024-10-25,10,B-,4,33,14,43,11,8,12,1,0,1
2024-10-25,10,AB+,46,68,31,53,30,1,16,1,0,1
2024-10-25,10,AB-,63,79,36,52,36,5,10,1,0,0
2024-10-25,10,O+,7,46,42,81,39,9,12,1,0,1
2024-10-25,10,O-,62,46,43,27,41,6,2,1,0,0
2024-10-26,10,A+,23,66,35,78,33,3,5,1,0,1
2024-10-26,10,A-,35,73,43,81,43,5,5,1,0,1
2024-10-26,10,B+,99,90,34,25,34,5,3,1,0,0
2024-10-26,10,B-,7,59,17,69,13,1,1,1,0,1
2024-10-26,10,AB+,82,73,34,25,30,3,2,1,0,0
2024-10-26,10,AB-,0,22,50,87,49,8,10,1,0,1
2024-10-26,10,O+,22,70,19,67,19,2,8,1,0,1
2024-10-26,10,O-,0,64,12,87,10,3,10,1,0,1
2024-10-27,10,A+,66,79,45,58,41,3,4,1,0,0
2024-10-27,10,A-,24,47,51,74,48,4,10,1,0,1
2024-10-27,10,B+,84,74,32,22,28,1,0,1,0,0
2024-10-27,10,B-,0,31,12,86,12,3,13,1,0,1
2024-10-27,10,AB+,28,64,17,53,14,3,6,1,0,1
2024-10-27,10,AB-,15,48,42,75,40,5,12,1,0,1
2024-10-27,10,O+,102,95,46,39,42,1,9,1,0,0
2024-10-27,10,O-,0,45,19,69,15,5,17,1,0,1
2024-10-28,10,A+,0,20,29,55,27,8,11,0,0,1
2024-10-28,10,A-,0,57,24,89,20,4,18,0,0,1
2024-10-28,10,B+,78,63,34,19,34,3,9,0,0,0
2024-10-28,10,B-,78,99,44,65,40,7,14,0,0,0
2024-10-28,10,AB+,105,83,38,16,35,8,5,0,0,0
2024-10-28,10,AB-,0,20,18,65,17,4,2,0,0,1
2024-10-28,10,O+,41,37,52,48,49,8,12,0,0,1
2024-10-28,10,O-,35,59,17,41,15,3,11,0,0,1
2024-10-29,10,A+,70,52,49,31,47,2,7,0,0,0
2024-10-29,10,A-,104,83,37,16,34,5,0,0,0,0
2024-10-29,10,B+,76,74,26,24,23,5,8,0,0,0
2024-10-29,10,B-,0,20,43,89,43,1,17,0,0,1
2024-10-29,10,AB+,107,91,48,32,45,6,12,0,0,0
2024-10-29,10,AB-,88,66,45,23,42,9,5,0,0,0
2024-10-29,10,O+,58,84,24,50,20,9,18,0,0,0
2024-10-29,10,O-,44,26,47,29,43,3,12,0,0,0
2024-10-30,10,A+,0,21,15,83,15,9,14,0,0,1
2024-10-30,10,A-,0,36,15,68,13,2,6,0,0,1
2024-10-30,10,B+,18,52,15,49,13,1,5,0,0,1
2024-10-30,10,B-,72,88,37,53,35,6,13,0,0,0
2024-10-30,10,AB+,42,90,18,66,18,2,2,0,0,1
2024-10-30,10,AB-,14,64,20,70,19,2,10,0,0,1
2024-10-30,10,O+,4,25,21,42,21,9,1,0,0,1
2024-10-30,10,O-,4,32,44,72,43,6,3,0,0,1
2024-10-31,10,A+,68,95,51,78,47,9,14,0,0,1
2024-10-31,10,A-,30,60,24,54,22,4,2,0,0,1
2024-10-31,10,B+,73,67,45,39,44,5,18,0,0,0
2024-10-31,10,B-,20,47,47,74,43,9,13,0,0,1
2024-10-31,10,AB+,60,83,52,75,48,6,11,0,0,1
2024-10-31,10,AB-,86,64,46,24,42,4,6,0,0,0
2024-10-31,10,O+,49,30,43,24,40,3,3,0,0,0
2024-10-31,10,O-,44,74,34,64,32,7,11,0,0,1
2024-11-01,11,A+,7,63,11,67,10,9,3,1,0,1
2024-11-01,11,A-,68,56,50,38,46,4,19,1,0,0
2024-11-01,11,B+,44,84,19,59,19,9,18,1,0,1
2024-11-01,11,B-,86,99,19,32,19,8,13,1,0,0
2024-11-01,11,AB+,78,92,18,32,17,8,19,1,0,0
2024-11-01,11,AB-,0,24,27,76,23,1,15,1,0,1
2024-11-01,11,O+,79,70,35,26,33,2,1,1,0,0
2024-11-01,11,O-,47,99,39,91,35,8,12,1,0,1
2024-11-02,11,A+,22,26,50,54,48,1,14,1,0,1
2024-11-02,11,A-,53,61,35,43,31,2,5,1,0,0
2024-11-02,11,B+,3,33,18,48,15,9,10,1,0,1
2024-11-02,11,B-,0,22,31,80,30,2,2,1,0,1
2024-11-02,11,AB+,4,64,13,73,12,7,14,1,0,1
2024-11-02,11,AB-,30,77,20,67,19,8,11,1,0,1
2024-11-02,11,O+,6,30,45,69,45,2,7,1,0,1
2024-11-02,11,O-,26,73,30,77,29,8,12,1,0,1
2024-11-03,11,A+,37,61,36,60,33,2,11,1,0,1
2024-11-03,11,A-,0,29,22,75,22,7,7,1,0,1
2024-11-03,11,B+,25,96,16,87,14,3,18,1,0,1
2024-11-03,11,B-,16,30,22,36,20,1,11,1,0,1
2024-11-03,11,AB+,55,37,45,27,43,6,3,1,0,0
2024-11-03,11,AB-,6,26,17,37,17,9,13,1,0,1
2024-11-03,11,O+,53,72,27,46,25,8,19,1,0,0
2024-11-03,11,O-,19,71,32,84,32,7,9,1,0,1
2024-11-04,11,A+,9,21,44,56,42,4,6,0,0,1
2024-11-04,11,A-,84,70,40,26,39,3,14,0,0,0
2024-11-04,11,B+,34,51,14,31,10,2,3,0,0,0
2024-11-04,11,B-,52,49,42,39,40,1,8,0,0,0
2024-11-04,11,AB+,41,71,33,63,32,8,6,0,0,1
2024-11-04,11,AB-,0,31,16,82,13,7,16,0,0,1
2024-11-04,11,O+,18,79,33,94,32,5,17,0,0,1
2024-11-04,11,O-,76,66,49,39,45,1,13,0,0,0
2024-11-05,11,A+,39,36,36,33,35,5,11,0,0,0
2024-11-05,11,A-,63,52,39,28,35,9,13,0,0,0
2024-11-05,11,B+,0,30,14,61,12,5,0,0,0,1
2024-11-05,11,B-,36,58,25,47,23,3,12,0,0,1
2024-11-05,11,AB+,0,32,38,72,35,1,9,0,0,1
2024-11-05,11,AB-,25,73,16,64,15,9,1,0,0,1
2024-11-05,11,O+,22,74,40,92,40,7,16,0,0,1
2024-11-05,11,O-,0,60,19,85,19,7,16,0,0,1
2024-11-06,11,A+,82,62,34,14,32,2,3,0,0,0
2024-11-06,11,A-,76,95,47,66,43,1,19,0,0,0
2024-11-06,11,B+,74,82,17,25,14,5,7,0,0,0
2024-11-06,11,B-,3,20,17,34,16,9,9,0,0,1
2024-11-06,11,AB+,0,41,40,87,40,6,9,0,0,1
2024-11-06,11,AB-,46,57,41,52,37,2,4,0,0,1
2024-11-06,11,O+,69,80,40,51,36,7,18,0,0,0
2024-11-06,11,O-,47,86,29,68,25,7,9,0,0,1
2024-11-07,11,A+,10,39,25,54,21,6,13,0,0,1
2024-11-07,11,A-,35,60,32,57,31,9,19,0,0,1
2024-11-07,11,B+,127,90,51,14,49,9,4,0,0,0
2024-11-07,11,B-,45,49,48,52,44,6,5,0,0,1
2024-11-07,11,AB+,43,42,49,48,48,4,3,0,0,1
2024-11-07,11,AB-,0,26,17,83,17,5,15,0,0,1
2024-11-07,11,O+,43,49,36,42,36,2,3,0,0,0
2024-11-07,11,O-,34,79,41,86,38,1,14,0,0,1
2024-11-08,11,A+,44,94,16,66,12,3,0,1,0,1
2024-11-08,11,A-,39,64,21,46,20,8,16,1,0,1
2024-11-08,11,B+,47,80,22,55,19,3,18,1,0,1
2024-11-08,11,B-,0,35,12,47,11,3,19,1,0,1
2024-11-08,11,AB+,41,80,35,74,32,8,5,1,0,1
2024-11-08,11,AB-,78,92,48,62,45,6,5,1,0,0
2024-11-08,11,O+,69,58,51,40,48,4,14,1,0,0
2024-11-08,11,O-,104,91,39,26,35,1,13,1,0,0
2024-11-09,11,A+,46,75,18,47,18,7,6,1,0,1
2024-11-09,11,A-,58,86,23,51,22,3,18,1,0,0
2024-11-09,11,B+,20,57,48,85,47,7,18,1,0,1
2024-11-09,11,B-,59,99,26,66,23,5,8,1,0,1
2024-11-09,11,AB+,59,49,38,28,36,2,8,1,0,0
2024-11-09,11,AB-,63,60,24,21,20,3,9,1,0,0
2024-11-09,11,O+,79,97,17,35,17,8,17,1,0,0
2024-11-09,11,O-,36,75,11,50,10,6,6,1,0,1
2024-11-10,11,A+,17,67,19,69,17,4,13,1,0,1
2024-11-10,11,A-,0,20,16,42,12,5,0,1,0,1
2024-11-10,11,B+,25,26,46,47,42,4,4,1,0,1
2024-11-10,11,B-,27,77,30,80,28,9,8,1,0,1
2024-11-10,11,AB+,0,37,20,63,20,3,3,1,0,1
2024-11-10,11,AB-,0,48,25,73,25,2,16,1,0,1
2024-11-10,11,O+,88,67,44,23,41,8,2,1,0,0
2024-11-10,11,O-,0,42,14,75,12,4,10,1,0,1
2024-11-11,11,A+,11,50,17,56,17,5,3,0,0,1
2024-11-11,11,A-,24,49,30,55,26,9,0,0,0,1
2024-11-11,11,B+,20,74,36,90,32,1,12,0,0,1
2024-11-11,11,B-,0,30,14,63,10,2,11,0,0,1
2024-11-11,11,AB+,15,34,50,69,46,7,14,0,0,1
2024-11-11,11,AB-,0,40,17,58,13,2,4,0,0,1
2024-11-11,11,O+,32,45,13,26,10,4,13,0,0,0
2024-11-11,11,O-,18,38,43,63,41,7,13,0,0,1
2024-11-12,11,A+,86,84,30,28,26,9,10,0,0,0
2024-11-12,11,A-,38,92,11,65,10,5,9,0,0,1
2024-11-12,11,B+,33,33,33,33,29,9,0,0,0,0
2024-11-12,11,B-,40,65,41,66,41,3,18,0,0,1
2024-11-12,11,AB+,0,28,15,72,13,1,6,0,0,1
2024-11-12,11,AB-,57,91,28,62,24,7,11,0,0,1
2024-11-12,11,O+,95,72,52,29,49,5,0,0,0,0
2024-11-12,11,O-,35,71,29,65,27,6,7,0,0,1
2024-11-13,11,A+,42,48,23,29,19,3,7,0,0,0
2024-11-13,11,A-,45,36,29,20,27,6,0,0,0,0
2024-11-13,11,B+,0,33,28,84,27,5,5,0,0,1
2024-11-13,11,B-,92,84,42,34,41,9,2,0,0,0
2024-11-13,11,AB+,1,79,18,96,15,4,17,0,0,1
2024-11-13,11,AB-,41,54,29,42,28,4,1,0,0,1
2024-11-13,11,O+,62,54,24,16,20,1,3,0,0,0
2024-11-13,11,O-,18,46,28,56,27,3,17,0,0,1
2024-11-14,11,A+,62,50,39,27,38,6,16,0,0,0
2024-11-14,11,A-,88,65,48,25,46,5,5,0,0,0
2024-11-14,11,B+,33,57,25,49,22,8,17,0,0,1
2024-11-14,11,B-,21,38,33,50,29,6,14,0,0,1
2024-11-14,11,AB+,51,69,29,47,27,7,11,0,0,0
2024-11-14,11,AB-,0,29,30,83,28,4,6,0,0,1
2024-11-14,11,O+,16,38,41,63,39,4,17,0,0,1
2024-11-14,11,O-,86,91,35,40,35,8,16,0,0,0
2024-11-15,11,A+,92,87,29,24,26,1,11,1,0,0
2024-11-15,11,A-,0,36,29,83,28,7,16,1,0,1
2024-11-15,11,B+,44,31,46,33,46,8,2,1,0,0
2024-11-15,11,B-,31,47,16,32,15,4,17,1,0,1
2024-11-15,11,AB+,13,50,42,79,41,4,10,1,0,1
2024-11-15,11,AB-,0,34,12,87,10,4,9,1,0,1
2024-11-15,11,O+,27,64,13,50,10,1,10,1,0,1
2024-11-15,11,O-,64,59,33,28,30,9,7,1,0,0
2024-11-16,11,A+,54,67,22,35,18,8,6,1,0,0
2024-11-16,11,A-,4,52,33,81,30,3,5,1,0,1
2024-11-16,11,B+,22,55,15,48,14,7,5,1,0,1
2024-11-16,11,B-,57,47,39,29,36,6,6,1,0,0
2024-11-16,11,AB+,72,58,49,35,47,6,9,1,0,0
2024-11-16,11,AB-,0,30,24,83,24,5,10,1,0,1
2024-11-16,11,O+,19,27,24,32,24,8,8,1,0,1
2024-11-16,11,O-,27,37,25,35,24,1,18,1,0,1
2024-11-17,11,A+,29,75,37,83,35,4,14,1,0,1
2024-11-17,11,A-,30,26,41,37,37,2,10,1,0,1
2024-11-17,11,B+,38,64,10,36,10,1,9,1,0,0
2024-11-17,11,B-,62,77,39,54,36,6,3,1,0,0
2024-11-17,11,AB+,2,31,11,40,10,6,1,1,0,1
2024-11-17,11,AB-,26,20,35,29,32,9,16,1,0,1
2024-11-17,11,O+,0,42,19,75,17,9,4,1,0,1
2024-11-17,11,O-,35,42,43,50,42,5,11,1,0,1
2024-11-18,11,A+,26,48,38,60,38,8,17,0,0,1
2024-11-18,11,A-,41,44,32,35,29,5,11,0,0,0
2024-11-18,11,B+,7,70,13,76,12,4,14,0,0,1
2024-11-18,11,B-,0,78,13,92,12,7,18,0,0,1
2024-11-18,11,AB+,33,69,23,59,21,3,17,0,0,1
2024-11-18,11,AB-,0,38,36,85,36,9,14,0,0,1
2024-11-18,11,O+,14,39,32,57,30,1,18,0,0,1
2024-11-18,11,O-,26,86,15,75,14,5,9,0,0,1
2024-11-19,11,A+,64,75,19,30,19,5,17,0,0,0
2024-11-19,11,A-,17,21,48,52,47,4,10,0,0,1
2024-11-19,11,B+,36,59,33,56,31,7,9,0,0,1
2024-11-19,11,B-,0,28,44,80,42,1,2,0,0,1
2024-11-19,11,AB+,50,95,24,69,22,1,16,0,0,1
2024-11-19,11,AB-,0,55,16,86,12,5,18,0,0,1
